Date,CL=F,DX-Y.NYB,GC=F,^GSPC,^IXIC
2023-10-16,86.66000366210938,106.23999786376953,1921.0999755859375,4373.6298828125,13567.98046875
2023-10-17,86.66000366210938,106.25,1922.699951171875,4373.2001953125,13533.75
2023-10-18,88.31999969482422,106.56999969482422,1955.300048828125,4314.60009765625,13314.2998046875
2023-10-19,89.37000274658203,106.25,1968.4000244140625,4278.0,13186.1796875
2023-10-20,88.75,106.16000366210938,1982.5,4224.16015625,12983.8095703125
2023-10-23,85.48999786376953,105.54000091552734,1976.300048828125,4217.0400390625,13018.330078125
2023-10-24,83.73999786376953,106.2699966430664,1975.0,4247.68017578125,13139.8701171875
2023-10-25,85.38999938964844,106.52999877929688,1984.0999755859375,4186.77001953125,12821.2197265625
2023-10-26,83.20999908447266,106.5999984741211,1987.199951171875,4137.22998046875,12595.6103515625
2023-10-27,85.54000091552734,106.55999755859375,1988.5999755859375,4117.3701171875,12643.009765625
2023-10-30,82.30999755859375,106.12000274658203,1996.199951171875,4166.81982421875,12789.48046875
2023-10-31,81.0199966430664,106.66000366210938,1985.199951171875,4193.7998046875,12851.240234375
2023-11-01,80.44000244140625,106.87999725341797,1978.800048828125,4237.85986328125,13061.4697265625
2023-11-02,82.45999908447266,106.12000274658203,1985.5999755859375,4317.77978515625,13294.1904296875
2023-11-03,80.51000213623047,105.0199966430664,1991.5,4358.33984375,13478.2802734375
2023-11-06,80.81999969482422,105.22000122070312,1981.5999755859375,4365.97998046875,13518.7802734375
2023-11-07,77.37000274658203,105.54000091552734,1966.800048828125,4378.3798828125,13639.8603515625
2023-11-08,75.33000183105469,105.58999633789062,1951.5,4382.77978515625,13650.41015625
2023-11-09,75.73999786376953,105.91000366210938,1964.199951171875,4347.35009765625,13521.4501953125
2023-11-10,77.16999816894531,105.86000061035156,1932.5999755859375,4415.240234375,13798.1103515625
2023-11-13,78.26000213623047,105.66000366210938,1945.5,4411.5498046875,13767.740234375
2023-11-14,78.26000213623047,104.11000061035156,1961.800048828125,4495.7001953125,14094.3798828125
2023-11-15,76.66000366210938,104.38999938964844,1960.0999755859375,4502.8798828125,14103.83984375
2023-11-16,72.9000015258789,104.37000274658203,1983.9000244140625,4508.240234375,14113.669921875
2023-11-17,75.88999938964844,103.81999969482422,1981.5999755859375,4514.02001953125,14125.48046875
2023-11-20,77.5999984741211,103.47000122070312,1977.699951171875,4547.3798828125,14284.5302734375
2023-11-21,77.7699966430664,103.58999633789062,1999.300048828125,4538.18994140625,14199.98046875
2023-11-22,77.0999984741211,103.91999816894531,1991.4000244140625,4556.6201171875,14265.8603515625
2023-11-24,75.54000091552734,103.4000015258789,2002.199951171875,4559.33984375,14250.849609375
2023-11-27,74.86000061035156,103.19999694824219,2011.800048828125,4550.43017578125,14241.01953125
2023-11-28,76.41000366210938,102.75,2039.699951171875,4554.89013671875,14281.759765625
2023-11-29,77.86000061035156,102.7699966430664,2047.0999755859375,4550.580078125,14258.490234375
2023-11-30,75.95999908447266,103.5,2038.0999755859375,4567.7998046875,14226.2197265625
2023-12-01,74.06999969482422,103.2699966430664,2071.0,4594.6298828125,14305.0302734375
2023-12-04,73.04000091552734,103.63999938964844,2024.0999755859375,4569.77978515625,14185.490234375
2023-12-05,72.31999969482422,104.05000305175781,2018.5,4567.18017578125,14229.91015625
2023-12-06,69.37999725341797,104.1500015258789,2030.5,4549.33984375,14146.7099609375
2023-12-07,69.33999633789062,103.54000091552734,2029.9000244140625,4585.58984375,14339.990234375
2023-12-08,71.2300033569336,104.01000213623047,1998.300048828125,4604.3701171875,14403.9697265625
2023-12-11,71.31999969482422,104.0999984741211,1978.0,4622.43994140625,14432.490234375
2023-12-12,68.61000061035156,103.87000274658203,1977.800048828125,4643.7001953125,14533.400390625
2023-12-13,69.47000122070312,102.87000274658203,1982.300048828125,4707.08984375,14733.9599609375
2023-12-14,71.58000183105469,101.95999908447266,2030.199951171875,4719.5498046875,14761.5595703125
2023-12-15,71.43000030517578,102.55000305175781,2021.0999755859375,4719.18994140625,14813.919921875
2023-12-18,72.47000122070312,102.51000213623047,2026.300048828125,4740.56005859375,14904.8095703125
2023-12-19,73.44000244140625,102.16999816894531,2038.4000244140625,4768.3701171875,15003.2197265625
2023-12-20,74.22000122070312,102.41000366210938,2034.5,4698.35009765625,14777.9404296875
2023-12-21,73.88999938964844,101.83999633789062,2039.0999755859375,4746.75,14963.8701171875
2023-12-22,73.55999755859375,101.69999694824219,2057.10009765625,4754.6298828125,14992.9697265625
2023-12-26,75.56999969482422,101.47000122070312,2058.199951171875,4774.75,15074.5703125
2023-12-27,74.11000061035156,100.98999786376953,2081.89990234375,4781.580078125,15099.1796875
2023-12-28,71.7699966430664,101.2300033569336,2073.89990234375,4783.35009765625,15095.1396484375
2023-12-29,71.6500015258789,101.33000183105469,2062.39990234375,4769.830078125,15011.349609375
2024-01-02,70.37999725341797,102.19999694824219,2064.39990234375,4742.830078125,14765.9404296875
2024-01-03,72.69999694824219,102.45999908447266,2034.199951171875,4704.81005859375,14592.2099609375
2024-01-04,72.19000244140625,102.41999816894531,2042.300048828125,4688.68017578125,14510.2998046875
2024-01-05,73.80999755859375,102.41000366210938,2042.4000244140625,4697.240234375,14524.0703125
2024-01-08,70.7699966430664,102.20999908447266,2026.5999755859375,4763.5400390625,14843.76953125
2024-01-09,72.23999786376953,102.56999969482422,2026.4000244140625,4756.5,14857.7099609375
2024-01-10,71.37000274658203,102.36000061035156,2021.699951171875,4783.4501953125,14969.650390625
2024-01-11,72.0199966430664,102.29000091552734,2014.300048828125,4780.240234375,14970.1904296875
